Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
Honor 7S,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",146.5 x 70.9 x 8.3 mm (5.77 x 2.79 x 0.33 in),142 g (5.01 oz),,Nano-SIM,"5.45 inches, 76.7 cm","720 x 1440 pixels, 18:9 ratio (~295 ppi density)","Android 8.1 (Oreo), EMUI 8.1",Mediatek MT6739 (28 nm),Quad-core 1.5 GHz Cortex-A53,PowerVR GE8100,microSDXC (dedicated slot),"16GB 2GB RAM, 16GB 1GB RAM","13 MP, PDAF","LED flash, HDR, panorama",1080p@30fps,"5 MP, LED flash (Global),
24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm (China)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","v4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Ion 3020 mAh, non-removable",,"Black, Gold, Blue",About 110 EUR
Honor Play,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 - India,"1, 3, 5, 7, 8, 20, 38, 40, 41 - Global","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat16 1024/150 Mbps",157.9 x 74.3 x 7.5 mm (6.22 x 2.93 x 0.30 in),176 g (6.21 oz),"Glass front, aluminum back, aluminum frame",Nano-SIM + Nano-SIM,"6.3 inches, 97.4 cm","1080 x 2340 pixels, 19.5:9 ratio (~409 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.1",Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,microSDXC (uses shared SIM slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 6GB RAM","16 MP, f/2.2, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@60fps, 1080p@30fps (gyro-EIS)","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, LE, EDR, aptX HD",Yes (market dependent),No,USB Type-C 2.0,"Li-Po 3750 mAh, non-removable",18W wired,"Midnight Black, Navy Blue, Violet, Player Edition Red, Player Edition Black",About 250 EUR
Honor 9N (9i),,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 - China,"1, 3, 5, 8, 38, 39, 40, 41 - China","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",149.2 x 71.8 x 7.7 mm (5.87 x 2.83 x 0.30 in),152 g (5.36 oz),,Nano-SIM + Nano-SIM,"5.84 inches, 85.1 cm","1080 x 2280 pixels, 19:9 ratio (~432 ppi density)","Android 8.0 (Oreo), EMUI 8",Kirin 659 (16 nm),Octa-core (4x2.36 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830 MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM, 128GB 4GB RAM","13 MP, PDAF,
2 MP, (depth),
","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,"microUSB 2.0, OTG","Li-Po 3000 mAh, non-removable",,"Lavender Purple, Robin Egg Blue, Sapphire Blue, Midnight Black",About 220 EUR
Honor Note 10,,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (3CA) Cat16 1024/150 Mbps",177 x 85 x 7.7 mm (6.97 x 3.35 x 0.30 in),230 g (8.11 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.95 inches, 122.6 cm","1080 x 2220 pixels, 18.5:9 ratio (~355 ppi density)","Android 8.1 (Oreo), EMUI 8.2",Kirin 970 (10 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.8 GHz Cortex-A53),Mali-G72 MP12,microSDXC (uses shared SIM slot),"64GB 6GB RAM, 128GB 6GB RAM, 128GB 8GB RAM","16 MP, f/1.8, PDAF,
24 MP B/W, f/1.8, PDAF","LED flash, HDR, panorama","4K@30fps, 1080p@30fps (gyro-EIS)","13 MP, f/2.0",1080p@30fps,"Yes, with dual speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","4.2, A2DP, EDR, LE",Yes,FM radio,"USB Type-C 3.1, OTG","Li-Po 5000 mAh, non-removable",22.5W wired,"Midnight Black, Phantom Blue",About 400 EUR
Honor 8X Max,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41 - Global","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",177.6 x 86.3 x 8.1 mm (6.99 x 3.40 x 0.32 in),210 g (7.41 oz),,Nano-SIM + Nano-SIM,"7.12 inches, 127.8 cm","1080 x 2244 pixels, 18.7:9 ratio (~350 ppi density)","Android 8.1 (Oreo), upgradable to Android 9 (Pie), EMUI 9",Qualcomm SDM660 Snapdragon 660 (14 nm),Octa-core (4x1.95 GHz Kryo 260 Gold & 4x1.8 GHz Kryo 260 Silver),Adreno 512,microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","16 MP, f/2.0, PDAF,
2 MP, f/2.4, (depth)","LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0",1080p@30fps,"Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,"microUSB 2.0, OTG","Li-Po 5000 mAh, non-removable",18W wired,"Black, Blue, Red",About 250 EUR
Honor 8X,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41","HSPA, LTE",160.4 x 76.6 x 7.8 mm (6.31 x 3.02 x 0.31 in),175 g (6.17 oz),"Glass front (Gorilla Glass 3), glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.5 inches, 103.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~397 ppi density)","Android 8.1 (Oreo), upgradable to Android 9.0 (Pie), EMUI 9.0",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (dedicated slot),"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM, 128GB 6GB RAM","20 MP, f/1.8, 27 mm (wide), PDAF,
2 MP, (depth)","LED flash, panorama, HDR","1080p@30/60fps, 480fps, stereo sound rec.","16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct","4.2, A2DP, LE, aptX",Yes (JSN-L21 only),FM radio,"microUSB 2.0, OTG","Li-Po 3750 mAh, non-removable",10W wired,"Black, Blue, Red, Pink",About 220 EUR
Honor 8C,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",158.7 x 75.9 x 8 mm (6.25 x 2.99 x 0.31 in),167.2 g (5.89 oz),"Glass front, plastic back, aluminum frame",Nano-SIM + Nano-SIM,"6.26 inches, 97.8 cm","720 x 1520 pixels, 19:9 ratio (~269 ppi density)","Android 8.1 (Oreo), EMUI 8.2",Qualcomm SDM632 Snapdragon 632 (14 nm),Octa-core (4x1.8 GHz Kryo 250 Gold & 4x1.8 GHz Kryo 250 Silver),Adreno 506,microSDXC (dedicated slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM","13 MP, f/1.8, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE, aptX",No,No,"microUSB 2.0, OTG","Li-Po 4000 mAh, non-removable",10W wired,"Magic Night Black, Platinum Light Gold, Aurora Blue, Nebula Purple",About 170 EUR
Honor 10 Lite,,GSM / HSPA / LTE,GSM 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",154.8 x 73.6 x 8 mm (6.09 x 2.90 x 0.31 in),162 g (5.71 oz),"Glass front, plastic back, plastic frame",Nano-SIM,"6.21 inches, 94.7 cm","1080 x 2340 pixels, 19.5:9 ratio (~415 ppi density)","Android 9.0 (Pie), EMUI 9.1",Kirin 710 (12 nm),Octa-core (4x2.2 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 3GB RAM, 64GB 4GB RAM, 64GB 6GB RAM, 128GB 3GB RAM, 128GB 6GB RAM","13 MP, f/1.8, 26mm (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30/60fps,"24 MP, f/2.0, 26mm (wide), 1/2.8"", 0.9µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct - Global","4.2, A2DP, LE",Yes (market dependent),FM radio,"microUSB 2.0, OTG","Li-Po 3400 mAh, non-removable",10W wired,"Midnight Black, Sky Blue, Sapphire Blue, White, Red",About 180 EUR
Honor Play 8A,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 7, 8, 20, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156.3 x 73.5 x 8 mm (6.15 x 2.89 x 0.31 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.09 inches, 91.0 cm","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)","Android 9.0 (Pie), EMUI 9",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"32GB 3GB RAM, 64GB 3GB RAM","13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",No,FM radio,microUSB 2.0,"Li-Po 3020 mAh, non-removable",,"Black, Blue, Gold, Red",About 100 EUR
Honor Magic 2,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 19, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat21 1400/200 Mbps",157.3 x 75.1 x 8.3 mm (6.19 x 2.96 x 0.33 in),206 g (7.27 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.39 inches, 100.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)","Android 9.0 (Pie), EMUI 9 or Magic UI 2",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","16 MP, f/1.8, PDAF,
16 MP, f/2.2,
24 MP B/W, f/1.8","LED flash, panorama, HDR","4K@30fps, 1080p@30fps, 720p@480fps","Manual pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm,
Manual pop-up 2 MP, f/2.4, depth sensor,
Manual pop-up 2 MP, f/2.4, depth sensor",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3500 mAh, non-removable","40W wired, 50% in 15 min, 85% in 30 min","Gradient Black, Gradient Red, Gradient Blue",About 550 EUR
Honor Magic 2 3D,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 19, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat21 1400/200 Mbps",157.3 x 75.1 x 8.3 mm (6.19 x 2.96 x 0.33 in),206 g (7.27 oz),,Nano-SIM + Nano-SIM,"6.39 inches, 100.2 cm","1080 x 2340 pixels, 19.5:9 ratio (~403 ppi density)","Android 9.0 (Pie), EMUI 9 or Magic UI 2",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM","16 MP, f/1.8, PDAF,
16 MP, f/2.2,
24 MP B/W, f/1.8","LED flash, panorama, HDR","4K@30fps, 1080p@30fps, 720p@480fps","Manual pop-up 16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm,
Manual pop-up TOF 3D, (depth/biometrics sensor),
Manual pop-up 2 MP, f/2.4, depth sensor",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Po 3500 mAh, non-removable","40W wired, 50% in 15 min, 85% in 30 min","Gradient Black, Gradient Red, Gradient Blue",About 600 EUR
Honor View 20,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 7, 8, 19, 20, 28, 38, 40, 41","HSPA, LTE",156.9 x 75.4 x 8.1 mm (6.18 x 2.97 x 0.32 in),180 g (6.35 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.4 inches, 101.4 cm",1080 x 2310 pixels (~398 ppi density),"Android 9.0 (Pie), upgradable to Android 10, Magic UI 4.0",Kirin 980 (7 nm),Octa-core (2x2.6 GHz Cortex-A76 & 2x1.92 GHz Cortex-A76 & 4x1.8 GHz Cortex-A55),Mali-G76 MP10,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF,
TOF 3D, (depth)","Panorama, HDR, LED flash","4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS)","25 MP, f/2.0, 27mm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.0, A2DP, aptX HD, LE",Yes,No,"USB Type-C 3.1, OTG","Li-Po 4000 mAh, non-removable","22.5W wired, 55% in 30 min (International)","Saphire Blue, Phantom Blue, Phantom Red, Midnight Black",About 330 EUR
Honor V30,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",162.7 x 75.8 x 8.9 mm (6.41 x 2.98 x 0.35 in),213 g (7.51 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.57 inches, 104.7 cm","1080 x 2400 pixels, 20:9 ratio (~400 ppi density)","Android 10, Magic UI 3",Kirin 990 (7 nm),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55),Mali-G76 MP16,No,"128GB 6GB RAM, 128GB 8GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
8 MP, f/2.4, 16mm (ultrawide)","Laser AF, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS)","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
8 MP, f/2.2, 17mm (ultrawide)",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Po 4200 mAh, non-removable","40W wired, 70% in 30 min","Ocean Blue, Galaxy Black, Icelandic frost, Sunrise Orange",About 430 EUR
Honor V30 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",162.7 x 75.8 x 8.8 mm (6.41 x 2.98 x 0.35 in),206 g (7.27 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.57 inches, 104.7 cm","1080 x 2400 pixels, 20:9 ratio (~400 ppi density)","Android 10, Magic UI 3, no Google Play Services",Kirin 990 5G (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55),Mali-G76 MP16,No,"128GB 8GB RAM, 256GB 8GB RAM","40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
12 MP, f/2.2, 16mm (ultrawide), 1.4µm, AF","Laser AF, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS)","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
8 MP, f/2.2, 17mm (ultrawide)","4K@30fps, 1080p@30fps",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG","Li-Po 4100 mAh, non-removable","40W wired, 70% in 30 min","Ocean Blue, Galaxy Black, Icelandic frost",About 500 EUR
Honor View30,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",162.7 x 75.8 x 8.9 mm (6.41 x 2.98 x 0.35 in),213 g (7.51 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.57 inches, 104.2 cm","1080 x 2400 pixels, 20:9 ratio (~401 ppi density)","Android 10, Magic UI 3, no Google Play Services",Kirin 990 (7 nm),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.09 GHz Cortex-A76 & 4x1.86 GHz Cortex-A55),Mali-G76 MP16,No,"128GB 6GB RAM, 128GB 8GB RAM","40 MP, f/1.8, 27mm (wide), 1/1.7"", PDAF,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
8 MP, f/2.4, 16mm (ultrawide)","Laser AF, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS)","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
8 MP, f/2.2, 17mm (ultrawide)",1080p@30fps,Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4200 mAh,"40W wired, 70% in 30 min","Ocean Blue, Midnight Black, Icelandic Frost, Sunrise Orange",
Honor View30 Pro,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G (2+ Gbps DL)",162.7 x 75.8 x 8.8 mm (6.41 x 2.98 x 0.35 in),206 g (7.27 oz),"Glass front, glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.57 inches, 104.7 cm","1080 x 2400 pixels, 20:9 ratio (~400 ppi density)","Android 10, Magic UI 3, no Google Play Services",Kirin 990 5G (7 nm+),Octa-core (2x2.86 GHz Cortex-A76 & 2x2.36 GHz Cortex-A76 & 4x1.95 GHz Cortex-A55),Mali-G76 MP16,No,"128GB 8GB RAM, 256GB 8GB RAM","40 MP, f/1.6, 27mm (wide), 1/1.7"", PDAF, OIS,
8 MP, f/2.4, 80mm (telephoto), 1/4.0"", PDAF, OIS, 3x optical zoom,
12 MP, f/2.2, 16mm (ultrawide), 1.4µm, AF","Laser AF, LED flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@960fps, (gyro-EIS)","32 MP, f/2.0, 26mm (wide), 1/2.8"", 0.8µm,
8 MP, f/2.2, 17mm (ultrawide)","4K@30fps, 1080p@30fps",Yes,No,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4100 mAh,"40W wired, 70% in 30 min","Ocean Blue, Midnight Black, Icelandic frost, Sunrise Orange",
Honor Play 9A,,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 ,"1, 3, 5, 8, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",159.1 x 74.1 x 9 mm (6.26 x 2.92 x 0.35 in),185 g (6.53 oz),"Glass front, plastic back, plastic frame",Nano-SIM + Nano-SIM,"6.3 inches, 95.8 cm","720 x 1600 pixels, 20:9 ratio (~278 ppi density)","Android 10, Magic UI 3.0, no Google Play Services",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),"64GB 4GB RAM, 128GB 4GB RAM","13 MP, f/1.8, (wide), PDAF,
2 MP, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","5.0, A2DP, LE",No,FM radio,"microUSB 2.0, OTG",Li-Po 5000 mAh,10W wired,"Blue Water Emerald, Jasper Green, Dark Night Black",About 120 EUR
Honor 30S,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 6, 8, 18, 19, 26, 34, 38, 39, 40, 41","HSPA, LTE, 5G",162.3 x 75 x 8.6 mm (6.39 x 2.95 x 0.34 in),190 g (6.70 oz),"Glass front (Aluminosilicate glass), glass back, aluminum frame",Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)","Android 10, Magic UI 3, no Google Play Services",Kirin 820 5G (7 nm),Octa-core (1x2.36 GHz Cortex-A76 & 3x2.22 GHz Cortex-A76 & 4x1.84 GHz Cortex-A55),Mali-G57 6,Nano Memory (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.73"", 0.8µm, PDAF,
8 MP, f/2.4, 80mm (telephoto), AF, 3x optical zoom,
8 MP, f/2.4, 17mm (ultrawide),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama","4K@30fps, 1080p@30fps, 720p@960fps, gyro-EIS","16 MP, f/2.0, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",No,No,"USB Type-C 2.0, OTG",Li-Po 4000 mAh,"40W wired, 70% in 30 min","Black, Blue, Green, Gradient, Butterfly Feather Red",About 310 EUR
Honor 8A Prime,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156.3 x 73.5 x 8.2 mm (6.15 x 2.89 x 0.32 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"6.09 inches, 91.0 cm","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)","Android 9.0 (Pie), EMUI 9",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),64GB 3GB RAM,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes,FM radio,microUSB 2.0,Li-Po 3020 mAh,,"Black, Blue, Green",About 110 EUR
Honor 8A 2020,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1900 / 2100 ,"1, 3, 5, 7, 8, 20, 38, 40, 41","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",156.3 x 73.5 x 8.2 mm (6.15 x 2.89 x 0.32 in),150 g (5.29 oz),,Nano-SIM + Nano-SIM,"6.09 inches, 91.0 cm","720 x 1560 pixels, 19.5:9 ratio (~282 ppi density)","Android 9.0 (Pie), EMUI 9",Mediatek MT6765 Helio P35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC (dedicated slot),64GB 3GB RAM,"13 MP, f/1.8, PDAF","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 b/g/n, Wi-Fi Direct","4.2, A2DP, LE",Yes,FM radio,"USB Type-C 2.0, OTG",Li-Po 3020 mAh,,"Black, Blue",About 150 EUR
