Name,Prices,Network_Technology,Network_2gbands,Network_3gbands,Network_4gbands,Network_Speed,Body_Dimensions,Body_Weight,Body_Build,Body_SIM,Display_Type,Display_Resolution,Platform_OS,Platform_Chipset,Platform_Cpu,Platform_Gpu,Memory_Cardslot,Memory_Internalmemory,MainCamera_Cameraspecs,MainCamera_Features,MainCamera_Video,SelfieCamera_Cameraspecs,SelfieCamera_Features,Sound_Feature,Sound_3.5mmjack,COMMS_WLAN,COMMS_Bluetooth,COMMS_NFC,COMMS_Radio,COMMS_USB,Battery_Type,Battery_Charging,Colors,Price
OnePlus Nord CE 2 5G,[{'128GB 8GB RAM': '$\u2009266.00'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 - Europe","HSPA 42.2/5.76 Mbps, LTE (CA) Cat18 1200/150 Mbps, 5G",160.6 x 73.2 x 7.8 mm (6.32 x 2.88 x 0.31 in),173 g (6.10 oz),,Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, upgradable to Android 13, OxygenOS 13",Mediatek Dimensity 900 (6 nm),Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55),Mali-G68 MC4,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.8, 26mm (wide), 1/1.97"", 0.7µm, PDAF,
8 MP, f/2.2, 119˚ (ultrawide),
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 27mm (wide), 1.0µm","1080p@30/60fps, gyro-EIS",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,Unspecified,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,65W wired,"Gray Mirror, Bahama Blue",
OnePlus Ace,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",163.3 x 75.5 x 8.2 mm (6.43 x 2.97 x 0.32 in),186 g (6.56 oz),"Glass front (Gorilla Glass 5), plastic frame",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 12, ColorOS 12.1",Mediatek Dimensity 8100 Max (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 15mm, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS","16 MP, f/2.4, 26mm (wide), 1/3.09"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE",Yes,No,USB Type-C 2.0,Li-Po 4500 mAh,"150W wired, 50% in 5 min","Black, Blue",About 360 EUR
OnePlus Nord CE 2 Lite 5G,[{'128GB 6GB RAM': '£\u2009223.74'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41, 66 - Europe","HSPA, LTE (CA), 5G",164.3 x 75.6 x 8.5 mm (6.47 x 2.98 x 0.33 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.59 inches, 104.5 cm","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)","Android 12, upgradable to Android 13, OxygenOS 13",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),"128GB 6GB RAM, 128GB 8GB RAM","64 MP, f/1.7, 26mm (wide), 0.7µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, (wide), 1/3.0"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes (market/region dependent),Unspecified,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,33W wired,"Black Dusk, Blue Tide",
OnePlus 10R,"[{'128GB 8GB RAM': '₹\u200914,999'}, {'256GB 12GB RAM': '₹\u200917,999'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (4CA), Cat12 600/150 Mbps, 5G",163.3 x 75.5 x 8.2 mm (6.43 x 2.97 x 0.32 in),186 g (6.56 oz),"Glass front (Gorilla Glass 5), plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 12, upgradable to Android 13, OxygenOS 13",Mediatek Dimensity 8100 Max (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 15mm, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 26mm (wide), 1/3.09"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE",Yes,No,USB Type-C 2.0,Li-Po 5000 mAh,"80W wired, 100% in 32 min","Sierra Black, Forest Green, Prime Blue",
OnePlus 10R 150W,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 26, 28, 34, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE (4CA), Cat12 600/150 Mbps, 5G",163.3 x 75.5 x 8.2 mm (6.43 x 2.97 x 0.32 in),186 g (6.56 oz),"Glass front (Gorilla Glass 5), plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 12, upgradable to Android 13, OxygenOS 13",Mediatek Dimensity 8100 Max (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,256GB 12GB RAM,"50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 15mm, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.4, 26mm (wide), 1/3.09"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE",Yes,No,USB Type-C 2.0,Li-Po 4500 mAh,"150W wired, 30% in 3 min, 100% in 17 min","Sierra Black, Forest Green",About 340 EUR
OnePlus Nord N20 5G,[{'128GB 6GB RAM': '$\u2009199.99'}],GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 38, 39, 40, 41, 66, 71","HSPA 42.2/5.76 Mbps, LTE Cat15 800/200 Mbps, 5G",159.9 x 73.2 x 7.5 mm (6.30 x 2.88 x 0.30 in),173 g (6.10 oz),"Glass front (Schott Xensation Up), plastic frame, plastic back",Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 11, OxygenOS 11",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (dedicated slot),128GB 6GB RAM,"64 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.4, (wide)",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,33W wired,Blue,
OnePlus Ace Racing,,GSM / CDMA / HSPA / CDMA2000 / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 3, 4, 5, 7, 8, 18, 19, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",164.3 x 75.8 x 8.7 mm (6.47 x 2.98 x 0.34 in),205 g (7.23 oz),,Nano-SIM + Nano-SIM,"6.59 inches, 104.5 cm","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)","Android 12, ColorOS 12.1",Mediatek Dimensity 8100 Max (5 nm),Octa-core (4x2.85 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G610 MC6,No,"128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM","64 MP, f/1.7, 25mm (wide), PDAF,
8 MP, f/2.2, 15mm, 119˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps, gyro-EIS","16 MP, f/2.1, 26mm (wide), 1/3.09"", 1.0µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD",Yes,No,USB Type-C 2.0,Li-Po 5000 mAh,"67W wired, 80% in 29 min","Black, Blue",About 280 EUR
OnePlus Nord 2T,"[{'128GB 8GB RAM': '$\u2009199.99'}, {'256GB 12GB RAM': '£\u2009171.00'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 32, 34, 38, 39, 40, 41, 66","HSPA 42.2/5.76 Mbps, LTE (CA) Cat18 1200/150 Mbps, 5G",159.1 x 73.2 x 8.2 mm (6.26 x 2.88 x 0.32 in),190 g (6.70 oz),"Glass front (Gorilla Glass 5), plastic frame",Nano-SIM + Nano-SIM,"6.43 inches, 99.8 cm","1080 x 2400 pixels, 20:9 ratio (~409 ppi density)","Android 12, upgradable to Android 14, OxygenOS 14",Mediatek Dimensity 1300 (6 nm),Octa-core (1x3.0 GHz Cortex-A78 & 3x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55),Mali-G77 MC9,No,"128GB 8GB RAM, 256GB 12GB RAM","50 MP, f/1.9, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 120˚ (ultrawide),
2 MP, f/2.2, (depth)","Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120/480fps, gyro-EIS","32 MP, f/2.4, (wide), 1/2.8"", 0.8µm","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,"USB Type-C 2.0, OTG",Li-Po 4500 mAh,"80W wired, PD","Gray Shadow, Jade Fog",
OnePlus 10T,"[{'128GB 8GB RAM': '$\u2009199.99'}, {'256GB 16GB RAM': '$\u2009279.99'}]",GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 18, 19, 20, 25, 26, 28, 30, 32, 38, 39, 41, 46, 48, 66, 71 - International","HSPA 42.2/5.76 Mbps, LTE (4CA), Cat20 2000/200 Mbps, 5G",163 x 75.4 x 8.8 mm (6.42 x 2.97 x 0.35 in),204 g (7.20 oz),"Glass front (Gorilla Glass 5), plastic frame, glass back (Gorilla Glass 5)",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 12, OxygenOS 13",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"128GB 8GB RAM, 256GB 12GB RAM, 256GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS","16 MP, f/2.4, 24mm (wide), 1/3"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 2.0,Li-Po 4800 mAh,150W wired (125W for 110V sockets),"Moonstone Black, Jade Green",
OnePlus Nord N20 SE,"[{'64GB 4GB RAM': '$\u2009119.99'}, {'128GB 4GB RAM': '$\u2009179.99'}]",GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 2100 - Global,"1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - Global","HSPA, LTE",163.8 x 75 x 8 mm (6.45 x 2.95 x 0.31 in),187 g (6.60 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.56 inches, 103.4 cm","720 x 1612 pixels, 20:9 ratio (~269 ppi density)","Android 12, OxygenOS 12.1",Mediatek MT6765G Helio G35 (12 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53),PowerVR GE8320,microSDXC,"64GB 4GB RAM, 128GB 4GB RAM","50 MP, f/1.8, (wide), 1/2.76"", 0.64µm, PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"8 MP, f/2.0, 26mm (wide), 1/4.0"", 1.12µm",1080p@30fps,"Yes, with dual speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.3, A2DP, LE, aptX HD",No,No,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,"33W wired, 50% in 34 min, 100% in 69 min","Blue Oasis, Celestial Black",
OnePlus Ace Pro,,GSM / CDMA / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41","HSPA, LTE, 5G",163 x 75.4 x 8.8 mm (6.42 x 2.97 x 0.35 in),203.5 g (7.20 oz),"Glass front (Gorilla Glass 5), plastic frame, glass back",Nano-SIM + Nano-SIM,"6.7 inches, 108.0 cm","1080 x 2412 pixels, 20:9 ratio (~394 ppi density)","Android 12, ColorOS 12.1",Qualcomm SM8475 Snapdragon 8+ Gen 1 (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x1.80 GHz Cortex-A510),Adreno 730,No,"256GB 12GB RAM, 256GB 16GB RAM, 512GB 16GB RAM","50 MP, f/1.8, 24mm (wide), 1/1.56"", 1.0µm, PDAF, OIS,
8 MP, f/2.2, 120˚ (ultrawide), 1/4.0"", 1.12µm,
2 MP, f/2.4, (macro)","Color spectrum sensor, Dual-LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps, gyro-EIS","16 MP, f/2.4, 24mm (wide), 1/3"", 1.0µm",1080p@30fps,"Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,No,USB Type-C 2.0,Li-Po 4800 mAh,150W wired,"Moonstone Black, Jade Green, Genshin Impact",About 500 EUR
OnePlus Nord N300,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 ,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 20, 25, 26, 28, 38, 39, 40, 41, 66, 71","HSPA 42.2/5.76 Mbps, LTE Cat13 390/150 Mbps, 5G",163.8 x 75.1 x 8 mm (6.45 x 2.96 x 0.31 in),190 g (6.70 oz),"Glass front, plastic frame, plastic back",Nano-SIM,"6.56 inches, 103.4 cm","720 x 1612 pixels, 20:9 ratio (~269 ppi density)","Android 12, OxygenOS",Mediatek Dimensity 810 (6 nm),Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55),Mali-G57 MC2,microSDXC,64GB 4GB RAM,"48 MP, f/1.8, (wide), PDAF,
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, (wide)",1080p@30fps,"Yes, with dual speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band","5.3, A2DP, LE",Yes,Unspecified,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,33W wired,Midnight Jade,About 230 EUR
OnePlus Open 2,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA, LTE (CA), 5G",Folded thickness: 10 mm,-,,Nano-SIM + Nano-SIM + ,"8.0 inches, 205.9 cm",2268 x 2440 pixels* (~416 ppi density),"Android 15, OxygenOS 15",Qualcomm SM8750-AB Snapdragon 8 Elite (3 nm),Octa-core (2x4.32 GHz Oryon V2 Phoenix L + 6x3.53 GHz Oryon V2 Phoenix M),Adreno 830,No,"512GB 16GB RAM, 1TB 16GB RAM","50 MP, (wide), PDAF, OIS,
50 MP, (telephoto), PDAF, OIS, 3x optical zoom,
50 MP, (ultrawide), PDAF","Hasselblad Color Calibration, LED flash, HDR, panorama","4K@30/60fps, 1080p@30/60/120/240/480fps gyro-EIS, HDR10+, Dolby Vision","20MP, f/2.2, 20mm (ultrawide), 1/4.0"", 0.7µm,
Cover camera:,
32MP, f/2.4, 22mm (ultrawide), 1/3.14"", 0.7µm","4K@30fps, 1080p@30fps, gyro-EIS","Yes, with stereo speakers (Dolby Atmos enhanced)",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6e/7, tri-band","5.4, A2DP, LE, aptX HD",Yes,No,"USB Type-C 3.1, OTG",Si/C Li-Ion 5900 mAh,80W wired,Black; other colors,
OnePlus 9E,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA 42.2/5.76 Mbps, LTE (CA) Cat18 1024/150 Mbps, 5G",-,-,,Nano-SIM + Nano-SIM,"6.5 inches, 102.0 cm","1080 x 2400 pixels, 20:9 ratio (~405 ppi density)",Android 11,Qualcomm SM6350 Snapdragon 690 5G (8 nm),Octa-core (2x2.0 GHz Kryo 560 Gold & 6x1.7 GHz Kryo 560 Silver),Adreno 619L,microSDXC,128GB 8GB RAM,"64 MP, f/1.8, (wide), 1/1.72"", 0.8µm, PDAF,
8 MP, f/2.3, 119˚ (ultrawide),
2 MP, f/2.4, (depth),
2 MP, f/2.4, (macro)","LED flash, HDR, panorama","4K@30fps, 1080p@30/60/120fps; gyro-EIS",16 MP,"1080p@30/60fps, gyro-EIS",Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.1, A2DP, LE",Yes,No,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,,Blue; other colours,
OnePlus Nord 2 Lite,,GSM / HSPA / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA, LTE (CA), 5G",164.3 x 75.6 x 8.5 mm (6.47 x 2.98 x 0.33 in),195 g (6.88 oz),"Glass front, plastic frame, plastic back",Nano-SIM + Nano-SIM,"6.59 inches, 104.5 cm","1080 x 2412 pixels, 20:9 ratio (~401 ppi density)","Android 12, OxygenOS 12.1",Qualcomm SM6375 Snapdragon 695 5G (6 nm),Octa-core (2x2.2 GHz Kryo 660 Gold & 6x1.7 GHz Kryo 660 Silver),Adreno 619,microSDXC (uses shared SIM slot),128GB 8GB RAM,"64 MP, f/1.7, 26mm (wide), 0.7µm, PDAF,
2 MP, f/2.4, (macro),
2 MP, f/2.4, (depth)","LED flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, (wide), 1/3.0"", 1.0µm",1080p@30fps,Yes,Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct","5.2, A2DP, LE, aptX HD",Yes,Unspecified,"USB Type-C 2.0, OTG",Li-Po 5000 mAh,33W wired,"Black Dusk, Blue Tide",
OnePlus V Fold,,GSM / CDMA / HSPA / EVDO / LTE / 5G,GSM 850 / 900 / 1800 / 1900 ,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 , LTE,"HSPA, LTE (CA), 5G",-,-,,Nano-SIM + Nano-SIM,"7.8 inches, 195.8 cm",1792 x 1920 pixels (~337 ppi density),Android 14,,,,No,256GB 16GB RAM,"48 MP, (wide), PDAF, OIS,
64 MP, (telephoto), optical zoom, PDAF,
48 MP, f/2.2, 14mm, 115˚ (ultrawide), 1/2.0"", 0.8µm, AF","Hasselblad Color Calibration, Dual-LED dual-tone flash, HDR, panorama","4K@30/60fps, 1080p@30/60/240fps","20 MP, (wide),
Cover camera:,
32 MP, f/2.4, 22mm (wide), 1/3.14""","1080p@30fps, gyro-EIS","Yes, with stereo speakers",No,"WLANWi-Fi 802.11 a/b/g/n/ac/6/7, tri-band","5.3, A2DP, LE",Yes,No,USB Type-C,Li-Po 4800 mAh,67W wired,Black; other colors,
OnePlus One,,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 ,HSDPA 850 / 900 / 1700 / 1900 / 2100 ,"1, 3, 4, 7, 17, 38, 40","HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps",152.9 x 75.9 x 8.9 mm (6.02 x 2.99 x 0.35 in),162 g (5.71 oz),"Glass front (Gorilla Glass 3), plastic back, plastic frame",Micro-SIM,"5.5 inches, 83.4 cm","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 4.4.2 (KitKat), upgradable to 6.0.1 (Marshmallow)",Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,No,"16GB 3GB RAM, 64GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, AF","Dual-LED flash, panorama, HDR","4K@30fps, 4K(DCI)@24fps, 1080p@60fps, 720p@120fps, HDR, stereo sound rec.","5 MP, f/2.0",720p@30fps,"Yes, dual mono speakers",Yes,"WLANWi-Fi 802.11 a/b/g/n/ac, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP",Yes,No,"microUSB 2.0, OTG","Li-Po 3100 mAh, non-removable",,"Silk White, Sandstone Black",About 250 EUR
